Year,EBROMId,Market,EBROM,Volume
2024,60053946,Romania,DUBAO SILVER KS BOX 20 (-),8759
2024,60209416,Brazil,MARLBORO GOLD (3.5) KS RSP 20 (-),622431
2024,60238894,Bahrain,L&M LINK FWD GR (5.0 SSL) 100 BOX 20 SSL (-),13899
2024,60077438,Czech Republic,LD PINK 100 LSB 20 SSL (-),155102
2024,50049922,Vietnam,WAR HORSE KS BOX 20 (-),2784349
2024,60199508,Estonia,WEST POLAR KS BOX 20 (-),620
2024,60211757,Honduras,L&M BLUE LABEL (5.0 CWB) 100 BOX 20 (-),11240
2024,50071618,Botswana,BENSON & HEDGES SPECIAL MILD KS BOX 20 (-),421
2024,60234739,Bhutan,MARLBORO GOLD ADVANCE KS BOX 20 (-),958
2024,60076025,France,AUSTIN BLUE KS BOX 20 (-),4668
2024,60081132,Korea,MARLBORO ICE BLAST 1 (2.0) MNT KS BOX 20 (-),229336
2024,60096372,Slovenia,BENSON & HEDGES RED KS BOX 20 (-),9585
2024,60096221,Czech Republic,MARK ADAMS NEW GOLD KS BOX 20 (-),15345
2024,60256873,Equatorial Guinea,RICHMAN ROYAL RED KS BOX 20 (-),10560
2024,60230428,Uzbekistan,PARLIAMENT SNCM MNT KS DSP 20 SLI (-),6122
2024,50036018,Sweden,L&M BLUE LABEL 100 BOX 20 (-),108261
2024,50037044,Norway,PRINCE GOLDEN TASTE KS BOX 20 (-),9389
2024,60073832,Croatia,FILTER 160 WHITE 100 BOX 20 (-),10005
2024,60197223,Hong Kong,MARLBORO SILVER BLUE (3.5) KS BOS 20 (-),39759
2024,50039574,Pakistan,GOLD LEAF KS BOX 20 (-),2269773
2024,50056854,Syria,HAMRAA KS SOF 20 (-),1966331
2024,60136037,Belgium,LUCKY STRIKE ADDITIVE FREE RED KS BOX 20 (-),20730
2024,60063974,Slovenia,LUCKY STRIKE ADDFREEB KS BOX 20 (-),14202
2024,60122957,South Africa,ATLANTIC MENTHOL MNT KS BOX 20 (-),6473
2024,60213088,Paraguay,CHESTERFIELD ORIGINAL (4.0) KS SOF 20 (-),4762
2024,60230483,Albania,MARLBORO TOUCH 3.5 KS RCT 20 SLI (-),79080
2024,60057104,Kazakhstan,PARLIAMENT RESERVE KS DSP 20 SSL (-),470154
2024,60171411,Brazil,A SAMPOERNA KRETEK KS BOX 20 (-),42572
2024,60207181,El Salvador,L&M SAMBA SPLASH MNT 100 BOX 20 (-),15073
2024,60062850,Montenegro,DUNHILL BLONDE BLEND LTK OCT 20 SLI (-),1541
2024,50066632,Montenegro,GEORGE KARELIAS AND SONS ST LS SHO 20 (-),1491
2024,50054841,Liberia,GOLD SEAL MNT KS BOX 20 (-),22144
2024,60129151,Andorra,REDSTON (RED) KS BOX 20 (-),87571
2024,60188572,France,JOHN PLAYER SPECIAL FIRFIROU KS BOX 30 (-),1663
2024,60246703,Hong Kong,MODITK HAMMEL8 MNT KS BOX 20 (-),258
2024,50046800,Ireland,MAJOR KS S&S 20 (-),12
2024,60075482,India,WILLS FLAKE GALAXY 64MM RS BOX 10 (-),158849
2024,50066855,Montenegro,KARELIA SLIMS (BLUE) 100 BOX 20 XSL (-),9056
2024,60276674,Spain Mainland,MARLBORO CRAFTED 2.0 RED KS BOE 23 (-),201945
2024,60210031,Bulgaria,CORSET BLACK PEARL 100 NSB 20 SSL (-),3877
2024,60184637,Russia,LD AUTOGRAPH IMPULSE 100 RCB 20 SLI (-),1238011
2024,60240743,Russia,MERCI LA FABRIQUE 100 BOX 20 SSL (-),11508
2024,50049929,Ukraine,DAVIDOFF GOLD LTK OCT 20 (-),180629
2024,60212143,Croatia,PALL MALL EXTRA CUT BLUE 100 OCT 20 (-),71133
2024,60162844,Egypt,TIME BLUE RS RCB 20 (-),78840
2024,60061781,India,KINGSTON 64MM RS BOX 10 (-),32113
2024,60232757,Indonesia,L. A. ICEPURP MNT LTK BOX 16 SLI (-),1512610
2024,50038544,India,SPECIAL EXTRA SMOOTH RS BOX 10 (-),276854
2024,50019068,Korea,ESSE 1MG 100 BOX 20 SSL (-),740214
2024,50071874,Caribbean Other,DUNHILL (RED) KS BOX 10 (-),155
2024,60129138,Belgium,ELIXYR RED KS BOX 26 (-),310
2024,60212443,Ecuador,LIDER KS BOX 20 (-),34543
2024,60163022,Bahrain,PALL MALL (BLUE) KS OCS 20 (-),16553
2024,60162569,Honduras,DUNHILL DOUBLE CLICK KS OCT 20 (-),227
2024,50076164,Thailand,SMS (GREEN) MNT KS SOF 20 (-),2636035
2024,60256297,Bolivia,LD BLUE KS BOX 20 (-),60
2024,60275811,Hungary,KENT COMPACT BLUE 1 RS RCB 20 (-),9231
2024,60214053,Indonesia,DJARUM 76 MADU HITAM NF KS BOX 12 (-),285663
2024,60077662,Russia,SENSATION WHITE NIGHTS (BLUE) KS RCB 20 (-),7
2024,60207093,Belgium,L&M ORIGINAL LBL (5.0 CFB) KS 6XL 50 (-),119541
2024,60212999,Kazakhstan,MARLBORO WINTER SHUFFLE KS DSP 20 SLI (-),8
2024,60280070,Russia,BOSTON INDIGO KS RCB 20 (-),53
2024,60136392,Germany,JOHN PLAYER SPECIAL BLUESTRE KS BOX 21 (-),32
2024,60127181,Germany,PEPE RICH GREEN KS BOX 29 (-),2722
2024,60273556,Germany,CAMEL YELLOW KS BOX 43 (-),878
2024,60212508,Japan,PHILIP MORRIS 1 100 DSP 20 SSL (-),7
2024,60196553,Canada,PALL MALL SPECIAL SMOOTH KS BOX 20 (-),64
2024,60166451,Philippines,MARLBORO BLACK MENTHOL. MNT KS BOX 10 (-),2
2024,60212712,Netherlands,MARLBORO (RED 2.5) KS 7XL 60 (-),1
2024,60127557,Costa Rica,MARLBORO BLUE ICE (2.5) MNT KS BOX 20 (-),8102
2024,60211953,Uzbekistan,SOBRANIE WHITES KS DSP 20 SSL (-),68186
2024,60077162,Slovak Republic,KARELIA OME (WHITE) 100 LSB 20 SSL (-),4207
2024,60037379,Norway,PARAMOUNT GOLD KS BOX 30 (-),83984
2024,50004368,Israel,KENT KS BOX 20 (-),21697
2024,60074985,Channel Islands,PALL MALL (BLUE) KS OCT 20 (-),664
2024,60213811,Macau,NEXT RED KS RCB 20 (-),355
2024,50010801,Singapore,WINSTON LIGHTS KS BOX 20 (-),22349
2024,60169705,Armenia,KENT NANO (SILVER) KS DSP 20 SSL (-),14703
2024,60129318,Hungary,RGD PINK MICRO 100 BOX 20 SSL (-),12376
2024,60213931,Australia,LAMBERT & BUTLER GOLD KS BOX 25 (-),6763
2024,50071582,Tadjikistan,SENATOR KS BOX 20 (-),95693
2024,50056437,Greece,PALL MALL MANHATTAN KS OCT 20 (-),26
2024,60236975,Austria,CHESTERFIELD SILVER (4.0) 100 BOX 20 (-),7214
2024,60193939,Turkey,PRESIDENT OCEAN BLUE KS RCB 20 SLI (-),5767
2024,60238529,Vietnam,MARLBORO RED 3.5 KS BOX 20 (-),47649
2024,60259247,Taiwan,WEST BLUE 30 KS BOX 30 (-),21153
2024,60129720,Jordan,ANDERSON ULTRA LIGHTS KS BOX 20 (-),18852
2024,60237352,Austria,WINSTON OPTION KS BOX 20 (-),157152
2024,60210720,Turkey,L&M LONG BLUE 100 RCB 20 (-),292
2024,60195943,Poland,CHESTERFIELD ORANGE (4.0) 100 BOX 20 (-),342663
2024,60073296,Estonia,WINSTON XSTYLE (SILVER) KS DSP 20 SLI (-),30801
2024,60196593,Brazil,KENT ACCESS RED KS RCB 20 (-),6395
2024,60199047,Germany,PALL MALL AUTTOBBL KS BOX 20 (-),57745
2024,50047422,Romania,DAVIDOFF GOLD 100 OCT 20 SLI (-),192950
2024,60223324,Denmark,MARLBORO ONE KS SOF 20 (-),83853
2024,60279504,Mexico,LUCKY STRIKE ORIGINAL RED KS BOX 25 (-),846
2024,60210808,Korea,MEVIUS SKY BLUE LONGS LTK RCB 20 (-),245205
2024,60070951,Macau,WINSTON CLASSIC KS BOX 20 (-),2191
2024,60125820,Bosnia & Herz.,ROTHMANS DEMI (BLUE) LS RPP 20 SLI (-),63539
2024,50016407,Slovenia,GAULOISES BLONDES (BLUE) KS BOX 20 (-),5458
2024,60061801,India,RED & WHITE PRIME BLEND 64MM RS BOX 10 (-),369054
2024,60230470,Mongolia,ULAAN SHONHOR EURO KS BOX 20 SLI (-),1713
2024,60213372,Costa Rica,PALL MALL CLASSICS KS BOX 20 (-),45386
2024,60276007,Russia,FORMAN BLACK KS RCS 20 SSL (-),57
2024,60163804,Japan,KENT SSESPME1 MNT 100 BOX 20 SSL (-),276799
2024,60040512,Georgia,DAVIDOFF GOLD SLIMS 100 OCT 20 XSL (-),21946
2024,50061814,Palestine Auth. Area,GAULOISES BLONDES (ORANGE) KS BOX 20 (-),17521
2024,60199147,Armenia,CAVALLO BY TONY FRANK KS PSB 20 SSL (-),2639
2024,50001952,Czech Republic,HB 100 BOX 20 (-),1521
2024,50046912,Norway,BENSON & HEDGES GOLD KS BOX 20 (-),448
2024,60238817,Russia,GOLD MILL AROMA BROWN KS RCB 20 SLI (-),12386
2024,50038600,Czech Republic,SPARTA BLUE KS BOX 20 (-),15394
2024,60272216,Australia,CLASSIC GOLD KS BOX 20 (-),2694
2024,60195589,Reunion,NEWS UP ROUGE KS BOX 25 (-),10120
2024,60038661,Qatar,WINSTON (RED) KS RCB 20 (-),5583
2024,60214343,Germany,L&M RED LABEL (5.0 CFB) KS BOB 24 (-),609
2024,60214075,Netherlands,GAULOISES BLONDES BLUE KS BOX 48 (-),45651
2024,60122080,Gabon,MARLBORO (RED FWD) KS BOX 20 (-),143210
2024,60118422,Jordan,PARLIAMENT AQUA BLUE KS RCB 20 (-),45701
2024,50064650,Spain Mainland,PUEBLO BLUE KS BOX 20 (-),18882
2024,60169951,Namibia,CAMEL BLUE KS CUR 20 (-),724
2024,60171430,Tunisia,CAMEL WHITE KS OCT 20 (-),49499
2024,50046652,Ireland,SILK CUT (BLUE) 100 BOX 20 (-),9704
2024,60197248,Jordan,MARLBORO SILVER(3.0 CC) KS RCB 20 (-),70451
2024,50034937,Thailand,SAMIT REGULAR KS SOF 20 (-),791
2024,50077554,India,WILLS NAVY CUT REGULAR RS BOX 10 (-),817882
2024,50050032,Turkish Cyprus,WINSTON CLASSIC RED KS BOX 20 (-),8622
2024,60074050,Honduras,BELMONT BOOST MNT KS BOX 10 (-),2918
2024,60062854,Luxembourg,LUCKY STRIKE ORIGINAL RED KS BOX 30 (-),21118
2024,60212314,Kazakhstan,KENT CRYSTAL TROPIC KS RCB 20 SLI (-),231
2024,60236456,Korea,RAISON RESERVE KS OCT 20 (-),11740
2024,50070977,Czech Republic,BENSON & HEDGES SILVER SLIDE KS SPA 20 (-),6937
2024,60205951,Canada,JOHN PLAYER BOLD RS BOX 20 (-),4395
2024,60210520,Jordan,WINSTON COMPACT BLUE KS RCB 20 SLI (-),24222
2024,60257439,Moldova,MARLBORO TOUCH 3.5 KS RCT 20 SLI (-),85368
2024,60209395,El Salvador,PALL MALL MYKONOSN MNT 100 BOX 10 (-),22324
2024,50019704,Italy,JOHN PLAYER SPECIAL WHITE KS BOX 20 (-),10999
2024,60235529,Argentina,MARLBORO VISTA PURPLE FUSION 2 KS BOX 12 (-),145223
2024,50064128,Sweden,PETTEROE'S LYS BLA KS BOX 20 (-),3101
2024,60049895,Andorra,ELIXYR MENTHOL MNT KS BOX 20 (-),5725
2024,60273386,Belgium,L&M ORIGINAL LBL (5.0 CFB) KS BOM 30 (-),60756
2024,60166673,Lithuania,ROTHMANS (BLUE) 100 BOX 20 SSL (-),14156
2024,60199465,Finland,PALL MALL BLUE KS BOX 24 (-),28927
2024,60082182,Bolivia,CAMEL ACTIVATE KS OCT 20 (-),36303
2024,60193560,Moldova,SOBRANIE WHITES 100 BOX 20 XSL (-),13428
2024,50001363,Cape Verde,SG GIGANTE KS SOF 20 (-),42275
2024,50011621,Gabon,FINE MENTHOLA MNT KS BOX 20 (-),98480
2024,60122376,Philippines,MARLBORO BLACK MENTHOL. MNT KS BOX 20 (-),651326
2024,60199414,Bulgaria,CORSET MARINE BLUE 100 NSB 20 SSL (-),10034
2024,50047508,PRC,PARLIAMENT AQUA BLUE 100 RCB 20 (-),6000
2024,60165878,Japan,LARK SMART PLUS 14 LTK BEV 19 SLI (-),198
2024,60210621,Russia,DYMOV APPLE KS DSP 20 SSL (-),2741
2024,60211703,Romania,DAVIDOFF SSL LINE ROSE HP LTK DSP 20 SSL (-),28305
2024,60257527,Finland,CHESTERFIELD ORIGINAL RED KS BOX 20 (-),40142
2024,50047423,Andorra,DUCADOS RUBIO (RED) KS BOX 20 (-),9568
2024,60046210,Finland,WEST BLUE KS BOX 20 (-),94513
2024,60230472,Mongolia,STARS LIGHTS 100 BOX 20 SSL (-),12
2024,60230101,Romania,DAVIDOFF WHITE 100 OCT 20 XSL (-),8356
2024,60199402,Bulgaria,ROTHMANS PREMIUM CUT GOLD KS RCB 20 (-),263564
2024,60199416,Bulgaria,DUNHILL SJ1 100 BOX 20 SSL (-),97258
2024,50000585,Andorra,JOHN PLAYER SPECIAL AM.BLD SL KS BOX 20 (-),3045
2024,60239042,Cyprus,L&M RED LABEL (5.0 CWB) KS BOB 23 (-),4208
2024,60208685,Libya,L&M BLUE LABEL (5.0 CFB) KS RCB 20 (-),82830
2024,60213603,Hong Kong,ALISHAN MENTHOL 5 MNT KS BOX 20 (-),40
2024,60129971,Bulgaria,OME (YELLOW) 100 BOX 20 SSL (-),215122
2024,60078761,Japan,BOHEM CIGAR MOJITO NO.1 MNT KS BOX 20 (-),577
2024,50063983,Switzerland,WINSTON CLASSIC KS SOF 20 (-),10258
2024,50071504,Japan,BOHEM CIGAR NO.6 KS BOX 20 (-),5424
2024,60077968,Saudi Arabia,PLAYER'S NAVY CUT (BLUE) KS BOX 20 (-),33498
2024,50071856,India,WILLS CLASSIC BALANCED TASTE KS PRI 10 (-),259703
2024,50005449,Luxembourg,DAVIDOFF CLASSIC LTK OCT 20 (-),7621
2024,50052561,Lebanon,KENT BLUE 3TEK KS RCB 20 (-),331055
2024,60239034,Malta,MARLBORO RED 3.5 KS BOX 20 (-),24752
2024,60209919,Russia,PALL MALL BLUE KS RCB 20 (-),47
2024,60241176,Portugal,WINSTON RED 100 BOX 26 (-),85403
2024,60199150,Armenia,CAVALLO RED DIAMOND 100 BOX 20 SSL (-),1481
2024,50004286,Iceland,CAMEL KS SOF 20 (-),910
2024,60163533,Colombia,CAMEL DOUBLE KS CUR 20 (-),151
2024,60046004,UAE,THREE STARS MENTHOL MNT KS BOX 20 (-),1032
2024,60122872,UAE,WEST BLUE KS RCB 20 (-),9748
2024,60230730,Croatia,PALL MALL LONGS SILVER LTK RCB 20 SLI (-),3602
2024,60212509,Japan,PHILIP MORRIS PURPLE1 MNT 100 DSP 20 SSL (-),16
2024,60198845,Canary Islands,FORTUNA RED LINE KS BOX 29 (-),69289
2024,60208867,Switzerland,MARLBORO GOLD (3.5) KS RCB 20 (-),653270
2024,60123082,Oman,WEST RED KS RCB 20 (-),2
2024,60232780,Mexico,LD PURPLE DISCO 100 OCT 20 (-),1727
2024,60259133,Indonesia,SAMPOERNA A ASPLASH MNT LTK BOX 16 SLI (-),35733
2024,60208018,Russia,AMG BLACK KS DSP 20 SLI (-),764
2024,60246895,Germany,CHESTERFIELD BLUE (4.0) KS 5XL 43 (-),92085
2024,60137527,Russia,JADE LA ROSE 100 DSP 20 SSL (-),282956
2024,60199078,Poland,MARLBORO GOLD (3.5) 100 BOX 20 (-),327739
2024,50058740,Indonesia,TALI JAGAT (RED) KS BOX 12 (-),14
2024,60232776,Brazil,AMERICAN SPIRIT BLUE KS RCB 20 (-),178
2024,60279470,Japan,BLACK DEVIL GOLD SPECIAL KS BOX 20 (-),640
2024,60210406,Germany,ELIXYR GOLD KS BOX 22 (-),21
2024,60209014,France,AUSTIN PLUS KS BOX 20 (-),1
2024,60122380,Philippines,FORTUNE TRIBAL BLUE LABEL KS RCB 20 (-),108
2024,60064936,Korea,PARLIAMENT HYBRID 1MG 100 BOX 20 SSL (-),1
2024,60162504,Russia,WINSTON XS PLUS BLUE KS RCB 20 (-),5
2024,60257138,Taiwan,WINSTON XSTYLE RED 25S KS RCB 25 (-),14004
2024,60196596,Brazil,KENT ACCESS SILVER KS SOF 20 (-),494311
2024,60099364,Germany,EVE 120 BOT 20 SLI (-),48417
2024,60070810,Hong Kong,DIAO YU TAI 100 BOX 20 SLI (-),362
2024,60040120,Kosovo,WEST SILVER KS RCB 20 (-),51670
2024,50040147,Australia,HORIZON BLUE KS BOX 30 (-),7629
2024,60223459,Luxembourg,LUCKY STRIKE RED KS BOX 60 (-),18094
2024,60047140,Caribbean Other,COMME IL FAUT (RED) KS SOF 20 (-),67647
2024,60256614,Indonesia,MUSTANG COFFEE CREAM KS BOX 12 (-),648186
2024,60071698,Moldova,PRIMA LUX SELECTION NO 6 100 RCB 20 XSL (-),23891
2024,60163473,Algeria,PHILIP MORRIS SILVER. KS RCB 20 (-),772292
2024,50073723,Other South Pacific,PALL MALL MNT 100 BOX 20 SSL (-),830
2024,60127365,Hungary,ACAPULCO BLUE KS RCB 20 (-),2047
2024,60125123,Germany,PEPE DARK GREEN KS BOX 20 (-),3837
2024,60127752,Germany,AMERICAN SPIRIT YELLOW KS BOX 20 (-),9907
2024,60258057,Germany,LUCKY STRIKE CHANGE GREEN KS BOX 25 (-),2315
2024,50079094,Slovenia,WINSTON CLASSIC 100 RCB 20 (-),51852
2024,50056118,Serbia,MONTE CARLO RED 100 RCB 20 (-),59715
2024,60097877,Hong Kong,ALISHAN (WHITE) KS BOX 20 SSL (-),100
2024,60134132,France,WINSTON SILVER KS BOX 20 (-),14
2024,60199110,Italy,MARLBORO GOLD (3.5) RS BOX 20 (-),920029
2024,60126630,Slovenia,WEST SIMPLE SILVER KS BOX 20 (-),6516
2024,60169923,Lesotho,PETER STUYVESANT EXTRA MILD KS BOX 20 (-),2875
2024,60074190,New Zealand,PALL MALL BASELINE RED 100 BOX 20 (-),2904
2024,60096199,Taiwan,PALL MALL EXKING(S LTK RCB 20 (-),36404
2024,60169708,Armenia,ARARAT GRAND COLLECTION KS TIN 20 (-),457
2024,60071029,Switzerland,BATTON FREE (BLUE) KS BOX 20 (-),10948
2024,50077692,Armenia,KARELIA (BEIGE) 100 BOX 20 XSL (-),14549
2024,60236302,Montenegro,MARLBORO RED 3.5 KS BOX 20 (-),25477
2024,60205832,Dominican Republic,PALL MALL MENTHOL MNT KS BOX 10 (-),28375
2024,60162307,Hungary,PEPE RICH GREEN KS BOX 20 (-),128
2024,60072971,Saudi Arabia,L&M WHITE KS RCS 20 (-),76524
2024,60082406,Oman,WINSTON (RED) KS RCB 20 (-),2541
2024,60196805,Romania,L&M RED LABEL (5.0 CFB) KS RCB 20 (-),127564
2024,50071261,Iraq,KENT BLUE 3TEK KS RCB 20 (-),68504
2024,60062617,Turkey,WINSTON XSENCE BLUE KS DSP 20 SSL (-),285671
2024,50033990,Azores,ALEM MAR KS BOX 20 (-),31858
2024,60196979,Russia,T&W NOBLE TASTE KS RCB 20 (-),58
2024,60210435,Romania,SOBRANIE REDEFINED BLUE LTK OCT 20 SLI (-),108636
2024,60077730,Taiwan,ESSE CHANGE 4MG 100 BOX 20 SSL (-),51255
2024,60100058,Italy,ROTHMANS DEMI KS BOX 20 (-),919670
2024,50070025,Indonesia,GUDANG GARAM MILD KS BOX 16 MAG (-),295973
2024,60238784,Canary Islands,LAMBERT & BUTLER BLUE KS BOX 20 (-),16170
2024,60072177,Japan,KENT S SERIES 1 MNT 100 BOX 20 SSL (-),284801
2024,60205579,Spain Mainland,ELIXYR PLUS KS BOX 20 (-),93705
2024,60192515,Cameroon,MARLBORO GOLD (3.0 ORIGINAL) KS RCB 20 (-),45144
2024,60074765,Oman,WILLS NAVY CUT MENTHOL MNT KS BOX 20 (-),144
2024,60237011,Russia,CHESTERFIELD REMIXEX MNT KS DSP 20 SLI (-),119052
2024,60209869,Russia,ESQUIRE RED TITLE KS RCB 20 SLI (-),68
2024,60212023,Palestine Auth. Area,WINSTON RED 100 RCB 20 (-),19924
2024,60234290,Russia,EK&KO NATURE KS DSP 20 SSL (-),1937
2024,60188259,Malaysia,L&M MENT5CAP MNT KS BOS 20 (-),23925
2024,50079217,Romania,SOBRANIE BLACK KS OCT 20 (-),39235
2024,60166828,Spain Mainland,WINSTON BLUE 100 RCB 20 (-),42112
2024,50058196,Moldova,TEMP KS BOX 20 (-),4358
2024,60064456,Malaysia,MEVIUS WIND BLUE KS RCB 20 (-),42317
2024,60208277,Georgia,WINSTON RED 100 RCB 20 (-),5855
2024,60212687,Canada,NEXT SELECT KS S&S 20 (-),79787
2024,60040267,Kazakhstan,SOVEREIGN BLUE KS RCB 20 (-),111
2024,50078698,Czech Republic,THE KING WHITE 100 BOX 20 SSL (-),47170
2024,60238887,Japan,BLACK JACK SUPASAW MNT KS BOX 20 (-),3872
2024,60247285,Spain Mainland,LUCKY STRIKE ECLIPSE KS RCB 21 (-),67798
2024,60241421,Armenia,HATIS BLUE SKY 100 RCB 20 SSL (-),24
2024,60199017,Germany,GAULOISES BLONDES RED KS BOX 25 (-),521764
2024,50046637,Dominican Republic,LUCKY STRIKE ORIGINAL SILVER KS BOX 20 (-),40
2024,60128968,Germany,BUFFALO (RED) KS BOX 28 (-),7722
2024,60167921,Qatar,WINSTON COMPACT 4 KS DSP 20 SLI (-),20440
2024,60100056,Taiwan,DAVIDOFF ABSOLUTE LTK OCT 20 (-),173419
2024,60167084,Kenya,ROTHMANS OF LONDON (BLUE) KS BOX 20 (-),205547
2024,50071392,Mauritius,MATINEE (YELLOW) KS BOX 20 (-),144175
2024,50072461,Caribbean Other,NEWS (BLUE) KS BOX 20 (-),2828
2024,50039639,Azores,DANILOS KS BOX 20 (-),2549
2024,60230262,Mongolia,SENSE BLACK KS BOX 20 (-),7408
2024,60212680,Canada,CANADIAN CLASSICS SELECT RS S&S 20 (-),26752
2024,50031353,Paraguay,LUCKY STRIKE KS BOX 20 (-),11525
2024,60054440,Nigeria,PALL MALL MENTHOL MNT KS BOX 20 (-),500489
2024,60197355,India,TOTAL REFRESH RS BOX 10 (-),30850
2024,60061600,Palestine Auth. Area,DAVIDOFF GOLD SLIMS 100 OCT 20 SSL (-),11886
2024,50048538,Ukraine,PARLIAMENT SILVER BLUE KS RCB 20 (-),358697
2024,60193512,Israel,PALL MALL VIOLET 100 BOX 20 SSL (-),6210
2024,60195875,Russia,LF GREEN DELICIOUS 100 BOX 20 SSL (-),457
2024,60223296,Czech Republic,CHESTERFIELD SPECIAL KS RCB 20 (-),314
2024,60195909,Maldives,L&M RED LABEL KS RCB 20 (-),2337
2024,60063544,Turkish Cyprus,VOGUE FRISSON MNT 100 LSB 20 SSL (-),883
2024,60128563,Russia,DEEP 100 BOX 20 SLI (-),96
2024,60062327,Andorra,GAULOISES BRUNES KS SOF 20 (-),666
2024,60075553,Georgia,SOBRANIE BLACKS KS PSB 20 SSL (-),54443
2024,60207373,Hong Kong,MEVIUS OPTION FIZZY GOLD 5 MNT KS RCB 20 (-),2454
2024,60241229,Ukraine,MARVEL MENTHOL MNT 100 RCB 20 SSL (-),27401
2024,60238000,Italy,MADEMOISELLE LA BLANCHE 100 BOX 20 SSL (-),1363
2024,60166263,Serbia,JADE LA BLEUE 100 RCB 20 SSL (-),42518
2024,60205459,Caribbean Other,MILES GOLD KS BOX 20 (-),882
2024,60188854,Russia,MINUTOCHKA (RED) KS BOX 20 (-),1470
2024,60271690,Russia,WILLIAMS LUXURY QUEEN KS DSP 20 SLI (-),1036
2024,50054364,Israel,DAVIDOFF SLIMS GOLD 100 OCT 20 SSL (-),338
2024,60208017,Russia,APSNY BLOSSOM 100 BOX 20 SSL (-),42
2024,60196755,Korea,MARLBORO GOLD (3.5) KS BOX 20 (-),1095996
2024,60062654,Saudi Arabia,WINSTON BLUE 100 RCB 20 (-),184067
2024,50014255,Philippines,WINSTON LIGHTS KS SOF 20 (-),3613
2024,60277331,Germany,LUCKY STRIKE AUTTOBRE KS BOX 30 (-),59873
2024,60238368,Mongolia,LD COMPACT CONNECT+ KS DSP 20 SLI (-),4023
2024,60235158,Romania,KENT TRUE COLOURS PINK LTK BOX 20 SSL (-),1191
2024,60239589,Argentina,LUCKY STRIKE OC KS BOX 20 (-),159394
2024,60082636,UAE,DAVIDOFF WHITE 100 DHX 20 SSL (-),7085
2024,60135642,Georgia,PALL MALL DEMI BLUE KS RCB 20 SLI (-),33748
2024,60212764,Israel,MARLBORO TOUCH (5MG 2.0) KS DSP 20 SLI (-),85223
2024,60171611,Turkey,PALL MALL NAVY BLUE KS RCB 20 (-),638
2024,50006788,Palestine Auth. Area,ROTHMANS KS BOX 20 (-),1087
2024,60235531,Argentina,MARLBORO VISTA CORAL FUSION 2 100 BOX 20 (-),128613
2024,60071919,Serbia,WINSTON COOL XSPRESSION KS DSP 20 SLI (-),21346
2024,60210448,Russia,VOGUE CLASSIC MOMENTS 100 BOX 20 SSL (-),756018
2024,60280376,Bosnia & Herz.,DUNHILL FINE CUT LTK OCT 20 SLI (-),1619
2024,60210883,Indonesia,SEGARA (SKT) NF LS BOX 12 (-),15205
2024,50002079,Japan,PARLIAMENT LIGHTS KS RCB 20 (-),246396
2024,50032048,Poland,WEST SILVER KS BOX 20 (-),186994
2024,50009248,Tunisia,20 MARS INTERNATIONAL LIGHTS LS BOX 20 (-),6017302
2024,60206265,Colombia,WINSTON PURPLE KS BOX 10 (-),58
2024,60039093,Austria,MURATTI BLU KS RCB 20 (-),1
2024,60208488,Ecuador,MARLBORO SUMMER FUSION MNT KS BOX 20 (-),1236
2024,60212158,Mexico,L&M RED LABEL (5.0 CFB) KS BOB 25 (-),440502
2024,60193877,North Macedonia,MARLBORO FINE TOUCH (3.0) KS DSP 20 SLI (-),23421
2024,60277236,Serbia,PARLIAMENT SOHO AQUA BLUE LTK DSP 20 SLI (-),27326
2024,60124940,Thailand,CAMEL (PURPLE) KS BOX 20 (-),3
2024,60197513,Russia,ADMONTS BLUE VELVET KS RCB 20 (-),1239
2024,60125704,Hungary,MARLBORO MICRO GOLD (2.5) 100 BOX 20 SSL (-),27982
2024,50041108,Croatia,DAVIDOFF CLASSIC LTK OCT 20 (-),24358
2024,60047999,Djibouti,FINE KS BOX 20 (-),56092
2024,60061217,Australia,PALL MALL ORIGINAL RED KS BOX 30 (-),79
2024,50048046,Serbia,DAVIDOFF (BLACK) LTK OCT 20 (-),7830
2024,60122984,Taiwan,MEVIUS E-6 KS BOX 20 (-),20161
2024,50071641,Lesotho,ROTHMANS SPECIAL MILD KS BOX 20 (-),1807
2024,50054408,Romania,PARLIAMENT AQUA BLUE KS RCB 20 (-),55154
2024,60235825,Mongolia,SOBRANIE WHITE 100 DSP 20 SSL (-),2203
2024,60209005,France,FORTUNA COOL KS BOX 20 (-),1107
2024,60079338,Greece,OME (WHITE) 100 LSB 20 SSL (-),32281
2024,50026925,Oman,MEHR LIGHTS KS BOX 20 (-),27914
2024,60122873,UAE,WEST RED KS RCB 20 (-),21201
2024,60166192,Czech Republic,L&M SIMPLY BLUE KS BOB 22 (-),9583
2024,60272441,Georgia,LINCOLN BLUE KS RCB 20 (-),7536
2024,60071429,Taiwan,L&M RED KS BOX 25 (-),208945
2024,60194111,Russia,KENT CRYSTAL MIX KS RCB 20 SLI (-),127839
2024,60126284,Belgium,MARLBORO MIX (2.5) KS BOX 20 (-),13070
2024,60238446,Belgium,KENT SURROUND BROWN KS BOX 48 (-),29216
2024,60240596,Germany,L&M RED LABEL (5.0 CFB) KS BOE 21 (-),3456
2024,60212189,Brazil,ROTHMANS RED CLASSIC KS BOX 20 (-),279424
2024,60130180,Poland,PALL MALL POCKET BLUE KS BOX 24 SLI (-),174881
