Location,DF_Market,Flavor,Taste,Thickness,Length,DF_Vol,Real_So_Segment,Ideal_So_Segment,Delta_SoS
Dalaman Airport,Turkey,Regular,Full Flavor,STD,KS,22271.800000,0.656365672522,0.305898505548,-0.350467166974
Regina,Canada,Regular,Full Flavor,SLI,100,0.000000,0.000000000000,0.004682417494,0.004682417494
Dortmund,Germany,Regular,Ultralights,STD,LONGER THAN KS,0.000000,0.000000000000,0.003953336007,0.003953336007
Manchester,Great Britain,Regular,Full Flavor,SLI,KS,12155.000000,0.027738095781,0.010809306738,-0.016928789043
Taiyuan Wusu,China,NTD,Full Flavor,STD,KS,0.000000,0.000000000000,0.032744429600,0.032744429600
Novosibirsk,Russia,Regular,Ultralights,SSL,KS,0.000000,0.000000000000,0.007078762778,0.007078762778
Cardiff,Great Britain,Regular,Lights,STD,100,16.600000,0.007083724503,0.073641131116,0.066557406613
Goa,India,NTD,Full Flavor,STD,KS,0.000000,0.000000000000,0.008142766209,0.008142766209
London Stansted,Great Britain,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.021400846061,0.021400846061
Abu Dhabi,United Arab Emirates,Regular,1mg,STD,LONGER THAN KS,0.000000,0.000000000000,0.001701996002,0.001701996002
Male,Maldives,Regular,Lights,SLI,LONGER THAN KS,0.000000,0.000000000000,0.001598949455,0.001598949455
Changsha Huanghua,China,Regular,Lights,STD,LONGER THAN KS,0.000000,0.000000000000,0.001859254821,0.001859254821
Hefei Xinqiao,China,Menthol Caps,1mg,STD,KS,0.000000,0.000000000000,0.007662510362,0.007662510362
Chitose,Japan,Menthol Caps,Lights,SLI,100,0.000000,0.000000000000,0.001090084659,0.001090084659
George Town,Cayman Island,Menthol Caps,Lights,STD,100,0.000000,0.000000000000,0.014534018428,0.014534018428
Cardiff,Great Britain,Regular,Ultralights,STD,KS,28.400000,0.012119143125,0.051247032373,0.039127889248
Linz,Austria,Regular,Ultralights,STD,KS,0.000000,0.000000000000,0.097035008694,0.097035008694
Denizli Cardak Airport,Turkey,Regular,Full Flavor,STD,LONG SIZE,0.000000,0.000000000000,0.005439052532,0.005439052532
Adelaide,Australia,Menthol Caps,Full Flavor,SLI,LONGER THAN KS,0.000000,0.000000000000,0.006327925228,0.006327925228
Kazan,Russia,Menthol Caps,Full Flavor,SLI,KS,0.000000,0.000000000000,0.011749119048,0.011749119048
Newcastle,Great Britain,Menthol Caps,Lights,STD,KS,0.000000,0.000000000000,0.001955851638,0.001955851638
Quebec City,Canada,Menthol Caps,Full Flavor,STD,100,0.000000,0.000000000000,0.001018706117,0.001018706117
Ixtapa Zihuatanejo,Mexico,Menthol,Full Flavor,SSL,100,4.200000,0.030303030303,0.000071460780,-0.030231569523
Toyama,Japan,Regular,1mg,STD,LONGER THAN KS,0.000000,0.000000000000,0.002348986410,0.002348986410
Wuhan Tianhe,China,NTD,Lights,STD,KS,0.000000,0.000000000000,0.005762698311,0.005762698311
Kagoshima,Japan,Menthol Caps,Full Flavor,SLI,LONGER THAN KS,0.000000,0.000000000000,0.001081877234,0.001081877234
Fukuoka,Japan,Menthol,Full Flavor,SSL,100,86.200000,0.001017523838,0.008685433237,0.007667909399
Hiroshima,Japan,Regular,Ultralights,MAG,REGULAR SIZE,0.000000,0.000000000000,0.002108321146,0.002108321146
San Pedro Sula,Honduras,Regular,Full Flavor,STD,REGULAR SIZE,0.000000,0.000000000000,0.001628327174,0.001628327174
Mitilini,Greece,Regular,Full Flavor,STD,100,19.000000,0.059635907094,0.078448546062,0.018812638968
Incheon,South Korea,Regular,Full Flavor,SLI,100,142053.600000,0.004919266798,0.001448894380,-0.003470372418
Harbin Taiping,China,Regular,Full Flavor,STD,KS,30.560000,0.842801985659,0.321832262607,-0.520969723052
Addis Ababa,Ethiopia,Regular,Ultralights,STD,KS,6.800000,0.000059357231,0.011885381546,0.011826024315
Vancouver,Canada,Regular,Ultralights,STD,KS,0.000000,0.000000000000,0.020019952904,0.020019952904
Cozumel,Mexico,Regular,Ultralights,STD,KS,0.000000,0.000000000000,0.016855361923,0.016855361923
Zagreb,Croatia,Menthol,Full Flavor,STD,KS,0.000000,0.000000000000,0.001269632437,0.001269632437
Sofia,Bulgaria,Regular,Full Flavor,SSL,KS,180.400000,0.000942857770,0.001146790472,0.000203932702
Liberia,Costa Rica,NTD,Full Flavor,STD,100,0.000000,0.000000000000,0.049645768447,0.049645768447
Melbourne,Australia,Menthol Caps,Lights,STD,KS,0.000000,0.000000000000,0.020595891252,0.020595891252
San Sebastian,Spain,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.015104439219,0.015104439219
Lusaka,Zambia,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.001572251753,0.001572251753
Strasbourg,France,Menthol Caps,Lights,STD,KS,0.000000,0.000000000000,0.001106855225,0.001106855225
Pointe-Noire,Congo,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.005816715307,0.005816715307
Beijing,China,Menthol Caps,Lights,SLI,KS,0.000000,0.000000000000,0.002305265749,0.002305265749
Taiyuan Wusu,China,Regular,Full Flavor,STD,LONGER THAN KS,7.900000,0.004618859329,0.001826038692,-0.002792820637
Tyumen,Russia,Regular,Full Flavor,STD,100,0.000000,0.000000000000,0.077276692061,0.077276692061
Acapulco,Mexico,Regular,Full Flavor,STD,REGULAR SIZE,0.000000,0.000000000000,0.078889321123,0.078889321123
Cologne,Germany,Regular,Ultralights,STD,LONGER THAN KS,0.000000,0.000000000000,0.003756962071,0.003756962071
Aktobe,Kazakhstan,Regular,Full Flavor,SSL,100,0.000000,0.000000000000,0.054794572124,0.054794572124
Erzurum,Turkey,Menthol Caps,Full Flavor,STD,KS,0.000000,0.000000000000,0.009394403302,0.009394403302
Soekarno Hatta,Indonesia,Regular,Ultralights,STD,LONGER THAN KS,0.000000,0.000000000000,0.001494207948,0.001494207948
Radom,Poland,Regular,Full Flavor,SSL,KS,0.000000,0.000000000000,0.001927013814,0.001927013814
Tirana,Albania,Regular,Ultralights,SSL,100,0.000000,0.000000000000,0.014077769600,0.014077769600
Rio de Janeiro,Brazil,Regular,Lights,STD,100,0.000000,0.000000000000,0.004796386639,0.004796386639
Huatulco,Mexico,Regular,Lights,STD,100,0.000000,0.000000000000,0.002244757381,0.002244757381
Komatsu,Japan,Regular,1mg,STD,KS,0.000000,0.000000000000,0.014321060919,0.014321060919
Akita,Japan,Menthol,Full Flavor,SLI,100,0.000000,0.000000000000,0.006874574644,0.006874574644
Newark,United States,Menthol,Lights,STD,100,0.000000,0.000000000000,0.001438127784,0.001438127784
Niigata,Japan,Menthol Caps,Lights,STD,KS,0.000000,0.000000000000,0.006524517743,0.006524517743
Okayama,Japan,Menthol,Full Flavor,STD,100,0.000000,0.000000000000,0.002328305339,0.002328305339
Changsha Huanghua,China,Regular,Ultralights,STD,LONG SIZE,0.000000,0.000000000000,0.002980162684,0.002980162684
Jeju,South Korea,Regular,1mg,MAG,REGULAR SIZE,0.000000,0.000000000000,0.001479307198,0.001479307198
Luxor,Egypt,Regular,Full Flavor,SLI,LONGER THAN KS,0.000000,0.000000000000,0.001363219448,0.001363219448
Moscow - Domodedovo,Russia,Menthol Caps,Full Flavor,SSL,100,0.000000,0.000000000000,0.014228098820,0.014228098820
Bogota,Colombia,Regular,Full Flavor,STD,KS,37934.856000,0.478440905570,0.275310087806,-0.203130817764
Belfast,Great Britain,Regular,Ultralights,STD,100,0.000000,0.000000000000,0.002968495357,0.002968495357
PRISTINA,Kosovo,Regular,Full Flavor,SLI,100,0.000000,0.000000000000,0.020733141796,0.020733141796
Beijing,China,Regular,Ultralights,STD,KS,0.000000,0.000000000000,0.035931384235,0.035931384235
Samos,Greece,Regular,Ultralights,STD,KS,0.000000,0.000000000000,0.062129540517,0.062129540517
Karachi,Pakistan,Regular,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.002190124496,0.002190124496
Montevideo,Uruguay,Regular,Ultralights,STD,KS,0.000000,0.000000000000,0.013494161043,0.013494161043
Houston,United States,Menthol,Full Flavor,STD,100,0.000000,0.000000000000,0.007488067056,0.007488067056
Lahore,Pakistan,Regular,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.003013927762,0.003013927762
Guatemala City,Guatemala,Menthol Caps,Lights,STD,KS,0.000000,0.000000000000,0.012863006888,0.012863006888
RIYADH,Saudi Arabia,Regular,Lights,SLI,LONGER THAN KS,0.000000,0.000000000000,0.004943451144,0.004943451144
Bratislava,Slovakia,Regular,Lights,SLI,LONGER THAN KS,0.000000,0.000000000000,0.002816249634,0.002816249634
Vancouver,Canada,Regular,Lights,STD,REGULAR SIZE,0.000000,0.000000000000,0.001059805057,0.001059805057
London Gatwick,Great Britain,Regular,Ultralights,SLI,KS,0.000000,0.000000000000,0.002496980954,0.002496980954
Nevsehir Airport,Turkey,Menthol Caps,Full Flavor,STD,REGULAR SIZE,0.000000,0.000000000000,0.001869432121,0.001869432121
Edmonton,Canada,NTD,Full Flavor,STD,100,0.000000,0.000000000000,0.001650244720,0.001650244720
Taichung,Taiwan,Menthol Caps,Lights,SLI,100,0.000000,0.000000000000,0.001759506686,0.001759506686
Naha,Japan,Menthol,Full Flavor,SSL,100,0.000000,0.000000000000,0.006167613137,0.006167613137
Thiruvananthapuram,India,Regular,Full Flavor,STD,KS,0.000000,0.000000000000,0.372412102016,0.372412102016
Ufa,Russia,Regular,Full Flavor,STD,KS,0.000000,0.000000000000,0.231835546615,0.231835546615
Malmo,Sweden,Regular,Full Flavor,SLI,100,0.000000,0.000000000000,0.008091419438,0.008091419438
Goa,India,Menthol,Lights,STD,KS,0.000000,0.000000000000,0.001350064581,0.001350064581
Bourgas,Bulgaria,Regular,Full Flavor,STD,LONG SIZE,0.000000,0.000000000000,0.002470222332,0.002470222332
Netaji Subhash Chandra Bose International Airport,India,Menthol,Full Flavor,STD,KS,0.000000,0.000000000000,0.020566898483,0.020566898483
Stockholm Arlanda,Sweden,Regular,Ultralights,SSL,100,0.000000,0.000000000000,0.005367089800,0.005367089800
Budapest,Hungary,Regular,Ultralights,SSL,100,0.000000,0.000000000000,0.007464753062,0.007464753062
Cozumel,Mexico,NTD,Full Flavor,STD,100,0.000000,0.000000000000,0.058949615999,0.058949615999
Detroit,United States,Menthol Caps,Lights,STD,KS,0.000000,0.000000000000,0.002556813206,0.002556813206
Takamatsu,Japan,Regular,1mg,STD,LONGER THAN KS,0.000000,0.000000000000,0.001350704087,0.001350704087
Cam Ranh,Vietnam,NTD,Lights,STD,KS,0.000000,0.000000000000,0.001404654547,0.001404654547
Coolangatta,Australia,Regular,Lights,STD,REGULAR SIZE,0.000000,0.000000000000,0.001722385276,0.001722385276
Kagoshima,Japan,Menthol,Ultralights,STD,100,0.000000,0.000000000000,0.001293383832,0.001293383832
Shanghai Pudong,China,Regular,Lights,MAG,LONGER THAN KS,0.000000,0.000000000000,0.001309134937,0.001309134937
Cheongju,South Korea,Regular,Lights,STD,LONGER THAN KS,0.000000,0.000000000000,0.003048172869,0.003048172869
Ningbo Lishe,China,Regular,Full Flavor,STD,REGULAR SIZE,0.000000,0.000000000000,0.003553282977,0.003553282977
Geneva,Switzerland,Regular,Ultralights,STD,100,0.000000,0.000000000000,0.002531645875,0.002531645875
Adana Airport,Turkey,Regular,Ultralights,STD,LONGER THAN KS,0.000000,0.000000000000,0.001412443440,0.001412443440
Kaunas,Lithuania,Regular,Full Flavor,SSL,100,0.000000,0.000000000000,0.040757465853,0.040757465853
Buenos Aires - Ezeiza,Argentina,Regular,Full Flavor,STD,LONG SIZE,0.000000,0.000000000000,0.001380355508,0.001380355508
Entebbe,Uganda,Regular,Full Flavor,SLI,KS,4521.230000,0.532449942418,0.007158059939,-0.525291882479
Athens,Greece,Regular,Full Flavor,SSL,100,2913.000000,0.096154204806,0.109738777005,0.013584572199
Belfast City,Great Britain,Regular,Full Flavor,STD,LONG SIZE,0.000000,0.000000000000,0.001056479125,0.001056479125
Helsinki-Vantaa,Finland,Regular,Ultralights,STD,LONGER THAN KS,0.000000,0.000000000000,0.001025692587,0.001025692587
Bordeaux,France,Regular,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.003959697143,0.003959697143
Brazzaville,Congo,Regular,Ultralights,STD,KS,0.000000,0.000000000000,0.013334491509,0.013334491509
Rabil,Cape Verde,Regular,Lights,STD,100,0.000000,0.000000000000,0.038896208447,0.038896208447
Pune,India,Menthol Caps,Full Flavor,STD,REGULAR SIZE,0.000000,0.000000000000,0.073458924114,0.073458924114
Phnom Penh,Cambodia,Menthol Caps,Full Flavor,SLI,KS,0.000000,0.000000000000,0.001073267596,0.001073267596
Munich,Germany,Regular,Full Flavor,SSL,LONGER THAN KS,0.000000,0.000000000000,0.001304810100,0.001304810100
Melbourne,Australia,Regular,Lights,STD,REGULAR SIZE,0.000000,0.000000000000,0.002819627047,0.002819627047
Ulaanbaatar,Mongolia,NTD,Full Flavor,STD,KS,0.000000,0.000000000000,0.001134546062,0.001134546062
Oita,Japan,Regular,Ultralights,STD,100,0.000000,0.000000000000,0.027129979154,0.027129979154
Langkawi,Malaysia,Menthol,Lights,STD,100,0.000000,0.000000000000,0.002815460328,0.002815460328
Yingsheng,China,Menthol,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.001765703243,0.001765703243
Jaipur,India,NTD,Full Flavor,SSL,KS,0.000000,0.000000000000,0.002331296937,0.002331296937
Siem Reap,Cambodia,Regular,1mg,STD,KS,0.000000,0.000000000000,0.020402261184,0.020402261184
Frankfurt,Germany,Regular,Lights,STD,KS,36957.000000,0.085059832113,0.321275615497,0.236215783384
Dresden,Germany,Regular,Full Flavor,STD,REGULAR SIZE,0.000000,0.000000000000,0.003475026775,0.003475026775
Moi,Kenya,Regular,Full Flavor,STD,100,0.000000,0.000000000000,0.019850737581,0.019850737581
Dushanbe,Tajikistan,Menthol Caps,Full Flavor,SSL,100,0.000000,0.000000000000,0.026694277799,0.026694277799
Samos,Greece,Regular,Ultralights,STD,100,0.000000,0.000000000000,0.004614329433,0.004614329433
Asyut,Egypt,Regular,Full Flavor,SLI,KS,290.396000,0.255231482499,0.007221901671,-0.248009580828
New York La Guardia,United States,Menthol Caps,Lights,STD,100,0.000000,0.000000000000,0.003871962390,0.003871962390
Nantes,France DP,Menthol Caps,Full Flavor,STD,KS,0.000000,0.000000000000,0.002835849391,0.002835849391
Belfast,Great Britain,Regular,Ultralights,STD,KS,0.000000,0.000000000000,0.057759087005,0.057759087005
Piarco,Trinidad and Tobago,Menthol,Ultralights,STD,KS,0.000000,0.000000000000,0.012509594002,0.012509594002
London Stansted,Great Britain,Regular,Lights,STD,REGULAR SIZE,0.000000,0.000000000000,0.005342271762,0.005342271762
Yingsheng,China,Regular,Lights,STD,REGULAR SIZE,0.000000,0.000000000000,0.001061434795,0.001061434795
Warsaw,Poland,Regular,Lights,STD,LONGER THAN KS,0.000000,0.000000000000,0.003085650536,0.003085650536
Florianopolis,Brazil,NTD,Full Flavor,STD,KS,0.000000,0.000000000000,0.009974814462,0.009974814462
Netaji Subhash Chandra Bose Int. Airport,India,Menthol Caps,Lights,SLI,KS,0.000000,0.000000000000,0.002107087739,0.002107087739
Netaji Subhash Chandra Bose International Airport,India,Menthol Caps,Lights,STD,REGULAR SIZE,0.000000,0.000000000000,0.002731972019,0.002731972019
Taipei Songshan,Taiwan,Menthol,Ultralights,STD,100,0.000000,0.000000000000,0.001318752208,0.001318752208
Kota Kinabalu,Malaysia,NTD,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.001524827298,0.001524827298
Mandalay,Myanmar,Menthol,Full Flavor,SLI,KS,0.000000,0.000000000000,0.003232331882,0.003232331882
Entebbe,Uganda,Regular,1mg,STD,REGULAR SIZE,0.000000,0.000000000000,0.002177718998,0.002177718998
Nantes,France,Regular,Lights,STD,KS,897.200000,0.061851974410,0.157363555104,0.095511580694
Nantes,France DP,Regular,Lights,STD,KS,897.200000,0.061851974410,0.157363555104,0.095511580694
Maputo,Mozambique,Regular,Lights,STD,KS,0.000000,0.000000000000,0.165027204765,0.165027204765
Marseille,France,Regular,Full Flavor,SLI,LONGER THAN KS,0.000000,0.000000000000,0.001171754704,0.001171754704
London City,Great Britain,Regular,1mg,STD,KS,0.000000,0.000000000000,0.001453336866,0.001453336866
Lulea,Sweden,Regular,Full Flavor,STD,100,0.000000,0.000000000000,0.157909858149,0.157909858149
Langkawi,Malaysia,Regular,Full Flavor,STD,100,0.000000,0.000000000000,0.055810929968,0.055810929968
Montego Bay,Jamaica,Regular,Full Flavor,STD,100,11.800000,0.000186535990,0.048125883415,0.047939347425
Chengdu Tianfu,China,Regular,Ultralights,STD,LONGER THAN KS,0.000000,0.000000000000,0.001095989927,0.001095989927
Douala,Cameroon,Regular,Full Flavor,SLI,KS,0.000000,0.000000000000,0.009192547297,0.009192547297
Moresby Port,Papua New Guinea,Regular,Full Flavor,STD,LONG SIZE,0.000000,0.000000000000,0.008174251726,0.008174251726
Salvador,Brazil,Menthol Caps,Full Flavor,SLI,100,0.000000,0.000000000000,0.002707078423,0.002707078423
Sharm El Sheikh,Egypt,Menthol Caps,Full Flavor,SLI,KS,0.000000,0.000000000000,0.002284638584,0.002284638584
Jaipur,India,Menthol Caps,Full Flavor,SSL,100,0.000000,0.000000000000,0.002853469610,0.002853469610
Cheongju,South Korea,Menthol Caps,Lights,STD,100,0.000000,0.000000000000,0.005200372911,0.005200372911
Jaipur,India,Regular,Lights,STD,LONGER THAN KS,0.000000,0.000000000000,0.001936867598,0.001936867598
Harbin Taiping,China,Menthol,Full Flavor,STD,LONGER THAN KS,0.040000,0.001103143960,0.000034625287,-0.001068518673
Kitakyushu,Japan,Menthol Caps,Lights,STD,KS,0.000000,0.000000000000,0.006471116480,0.006471116480
Khabarovsk,Russia,Menthol Caps,Lights,STD,KS,0.000000,0.000000000000,0.001360957333,0.001360957333
Port Louis,Mauritius,Regular,Lights,STD,KS,0.000000,0.000000000000,0.169424704939,0.169424704939
Chengdu Shuangliu,China,Regular,Lights,STD,KS,0.000000,0.000000000000,0.116661125166,0.116661125166
Xiamen Gaoqi,China,Regular,1mg,STD,KS,0.000000,0.000000000000,0.014933984655,0.014933984655
Danang,Vietnam,Regular,Full Flavor,STD,KS,27661.600000,0.916772722452,0.335391860758,-0.581380861694
Newcastle,Great Britain,Regular,Full Flavor,SSL,100,0.000000,0.000000000000,0.025360638949,0.025360638949
Zurich,Switzerland,Regular,Ultralights,STD,KS,546.000000,0.000728353417,0.057546036929,0.056817683512
Bandaranaike,Sri Lanka,Regular,Ultralights,STD,KS,0.000000,0.000000000000,0.024599981652,0.024599981652
Panama Tocumen,Panama,Menthol,Full Flavor,STD,KS,651.200000,0.046019900498,0.021731482135,-0.024288418363
Almaty,Kazakhstan,Regular,Ultralights,SSL,KS,0.000000,0.000000000000,0.020288953202,0.020288953202
Belem,Brazil,Regular,Lights,STD,100,0.000000,0.000000000000,0.007676758380,0.007676758380
Basel,Switzerland,Regular,Lights,STD,100,0.000000,0.000000000000,0.029340297157,0.029340297157
Lille,France DP,Regular,Lights,STD,100,0.000000,0.000000000000,0.022336628829,0.022336628829
Hangzhou Xiaoshan,China,Menthol,Full Flavor,STD,KS,1037.572000,0.010240406545,0.056791456550,0.046551050005
Brno,Czech Republic,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.042896053953,0.042896053953
Tashkent,Uzbekistan,Menthol,Full Flavor,SSL,100,25.400000,0.005587182037,0.000202194104,-0.005384987933
Tripoli,Libya,Regular,Full Flavor,STD,KS,0.000000,0.000000000000,0.446217921080,0.446217921080
Cam Ranh,Vietnam,Menthol Caps,Full Flavor,SLI,KS,0.000000,0.000000000000,0.003146935144,0.003146935144
RIYADH,Saudi Arabia,Regular,Ultralights,SLI,KS,0.000000,0.000000000000,0.002517927780,0.002517927780
Kagoshima,Japan,Menthol,Full Flavor,STD,100,0.000000,0.000000000000,0.009323436176,0.009323436176
Birmingham,Great Britain,Regular,Full Flavor,SLI,LONGER THAN KS,0.000000,0.000000000000,0.006579849842,0.006579849842
Dortmund,Germany,Regular,Full Flavor,SLI,100,0.000000,0.000000000000,0.004291032647,0.004291032647
Dalian Zhoushuizi,China,Menthol,Lights,STD,KS,0.000000,0.000000000000,0.035225970059,0.035225970059
Indira Gandhi,India,Menthol,Lights,STD,KS,0.000000,0.000000000000,0.002286725177,0.002286725177
Ottawa,Canada,Regular,Full Flavor,SLI,KS,0.000000,0.000000000000,0.001231391727,0.001231391727
Beirut - Rafik Hariri,Lebanon,Regular,Lights,SSL,100,0.000000,0.000000000000,0.017101281314,0.017101281314
Paris Orly,France,Regular,Ultralights,STD,KS,0.000000,0.000000000000,0.052746012586,0.052746012586
Fortaleza,Brazil,Menthol,Full Flavor,STD,KS,66.800000,0.018612426860,0.000067337123,-0.018545089737
Vienna,Austria,Regular,Ultralights,SSL,100,0.000000,0.000000000000,0.002999112347,0.002999112347
Krakow Balice,Poland,Regular,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.001891984506,0.001891984506
Juba,South Sudan,Regular,Ultralights,STD,KS,0.000000,0.000000000000,0.007384928338,0.007384928338
Dubai,United Arab Emirates,Menthol Caps,Full Flavor,SSL,KS,0.000000,0.000000000000,0.001016790213,0.001016790213
London City,Great Britain,Regular,Lights,STD,100,0.000000,0.000000000000,0.041774900283,0.041774900283
Lanzarote,Canary Islands,Regular,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.001776825514,0.001776825514
Daegu,South Korea,Regular,Lights,STD,KS,36.400000,0.000724453078,0.105119350197,0.104394897119
Nanjing Lukou,China,Regular,Lights,STD,100,0.000000,0.000000000000,0.002864131353,0.002864131353
Salvador,Brazil,Menthol,Full Flavor,SSL,100,42.000000,0.021199273168,0.000008496513,-0.021190776655
Glasgow Prestwick,Great Britain,Menthol Caps,Full Flavor,STD,REGULAR SIZE,0.000000,0.000000000000,0.001296015023,0.001296015023
Mykonos,Greece,Regular,1mg,STD,100,0.000000,0.000000000000,0.004802157026,0.004802157026
Fuzhou Changle,China,Menthol,Full Flavor,SSL,100,12.100000,0.012200286354,0.006829837665,-0.005370448689
Chengdu Shuangliu,China,Menthol Caps,Lights,STD,KS,0.000000,0.000000000000,0.010806753647,0.010806753647
Curitiba,Brazil,Menthol Caps,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.008001223766,0.008001223766
San Juan,Puerto Rico,NTD,Ultralights,STD,KS,0.000000,0.000000000000,0.016025825224,0.016025825224
Saga,Japan,Menthol,Lights,SLI,100,0.000000,0.000000000000,0.002630040335,0.002630040335
Medina,Saudi Arabia,Regular,Lights,STD,KS,3704.800000,0.148112611640,0.139618300500,-0.008494311140
Pengsheng,China,Regular,Full Flavor,SLI,LONGER THAN KS,0.000000,0.000000000000,0.011381298480,0.011381298480
Nuernberg,Germany,Regular,Full Flavor,STD,LONG SIZE,0.000000,0.000000000000,0.010909003848,0.010909003848
Oranjestad,Aruba,Menthol Caps,Full Flavor,STD,KS,671.200000,0.012188035678,0.053092009544,0.040903973866
Surgut,Russia,Menthol Caps,Ultralights,SLI,KS,0.000000,0.000000000000,0.003025982837,0.003025982837
Ulaanbaatar,Mongolia,Regular,Ultralights,STD,KS,0.000000,0.000000000000,0.015826753898,0.015826753898
Santander,Spain,Regular,Ultralights,SSL,100,0.000000,0.000000000000,0.004017520429,0.004017520429
Halifax,Canada,Regular,Lights,STD,100,0.000000,0.000000000000,0.014741725674,0.014741725674
Venice,Italy,Regular,Lights,STD,100,9.200000,0.000719199500,0.034813699570,0.034094500070
Alicante,Spain,Regular,Lights,STD,100,11952.800000,0.016211961001,0.061806866120,0.045594905119
Alicante,Spain DP,Regular,Lights,STD,100,11952.800000,0.016211961001,0.061806866120,0.045594905119
Jeddah,Saudi Arabia,Regular,Ultralights,SLI,LONGER THAN KS,0.000000,0.000000000000,0.002078955139,0.002078955139
Basrah,Iraq,Menthol Caps,Lights,STD,KS,0.000000,0.000000000000,0.001630453046,0.001630453046
Kilimanjaro,Tanzania,Regular,Lights,STD,REGULAR SIZE,0.000000,0.000000000000,0.002046144258,0.002046144258
Tangier,Morocco,Regular,Ultralights,SLI,KS,0.000000,0.000000000000,0.002072619735,0.002072619735
Xian Xianyang,China,Menthol,Full Flavor,SLI,KS,0.000000,0.000000000000,0.003488378906,0.003488378906
Moscow - Sheremetyevo,Russia,Regular,Lights,SLI,100,0.000000,0.000000000000,0.001226965660,0.001226965660
La Paz Manuel Marquez de Leon,Mexico,Regular,Full Flavor,MAG,REGULAR SIZE,0.000000,0.000000000000,0.001502003990,0.001502003990
Toyama,Japan,Menthol Caps,Full Flavor,SLI,KS,0.000000,0.000000000000,0.003663743843,0.003663743843
Chitose,Japan,NTD,Full Flavor,SSL,KS,0.000000,0.000000000000,0.002345677214,0.002345677214
Stavanger,Norway,Regular,Full Flavor,SLI,LONGER THAN KS,0.000000,0.000000000000,0.002115017577,0.002115017577
Tel-Aviv,Israel,Regular,Full Flavor,SLI,LONGER THAN KS,0.000000,0.000000000000,0.014856423926,0.014856423926
Saarbruecken,Germany,Regular,Full Flavor,SLI,LONGER THAN KS,0.000000,0.000000000000,0.001833180701,0.001833180701
Tokyo - Narita,Japan,Regular,Ultralights,STD,100,0.000000,0.000000000000,0.012447106646,0.012447106646
Durham,Great Britain,Regular,Full Flavor,STD,KS,0.000000,0.000000000000,0.461851039151,0.461851039151
Fes,Morocco,Regular,Full Flavor,SSL,100,2743.139000,0.029115663590,0.027900535570,-0.001215128020
Bergamo,Italy,Regular,Full Flavor,STD,LONG SIZE,0.000000,0.000000000000,0.004958030412,0.004958030412
Fes,Morocco,Regular,Ultralights,STD,KS,30.800000,0.000326911046,0.040174435339,0.039847524293
Niamey,Niger,Regular,Full Flavor,STD,LONG SIZE,0.000000,0.000000000000,0.012745485617,0.012745485617
Krasnoyarsk,Russia,Regular,Full Flavor,STD,KS,709.400000,0.904846938776,0.130859041452,-0.773987897324
Vienna,Austria,Menthol,Full Flavor,STD,KS,0.000000,0.000000000000,0.001178332207,0.001178332207
Faro Airport,Portugal,Regular,Ultralights,STD,LONGER THAN KS,0.000000,0.000000000000,0.001119801391,0.001119801391
Chattrapati Shivaji,India,Menthol,Full Flavor,STD,100,0.000000,0.000000000000,0.005112007741,0.005112007741
Ulaanbaatar,Mongolia,Menthol Caps,Ultralights,SSL,100,0.000000,0.000000000000,0.002048395656,0.002048395656
Shanghai Pudong,China,Menthol,Full Flavor,SSL,100,9283.740000,0.008466172322,0.003315039268,-0.005151133054
Hefei Xinqiao,China,Menthol Caps,Lights,STD,KS,0.000000,0.000000000000,0.012140640502,0.012140640502
Zagreb,Croatia,Regular,Lights,SLI,LONGER THAN KS,0.000000,0.000000000000,0.006255091571,0.006255091571
St. Petersburg Pulkovo,Russia,Regular,Lights,SSL,KS,0.000000,0.000000000000,0.001044773830,0.001044773830
Arkhangelsk,Russia,Regular,Lights,STD,100,0.000000,0.000000000000,0.016094517939,0.016094517939
Qingdao Liuting,China,NTD,Lights,STD,KS,0.000000,0.000000000000,0.006345147169,0.006345147169
Guatemala City,Guatemala,Menthol Caps,Ultralights,STD,100,0.000000,0.000000000000,0.001585156282,0.001585156282
Guilin Liangjiang,China,Regular,Lights,SSL,100,0.000000,0.000000000000,0.002441392956,0.002441392956
Saga,Japan,Regular,Ultralights,MAG,REGULAR SIZE,0.000000,0.000000000000,0.001458102694,0.001458102694
Yingsheng,China,Regular,Ultralights,STD,LONG SIZE,0.000000,0.000000000000,0.001515213281,0.001515213281
Brno,Czech Republic,Regular,Full Flavor,SLI,LONGER THAN KS,0.000000,0.000000000000,0.010484630173,0.010484630173
Fuzhou Changle,China,Regular,Lights,STD,KS,30.520000,0.030772953679,0.121158321870,0.090385368191
